osm_id,name,lat,lon,region,federal_district,cluster,cluster_name,dist_to_region_center_km,dist_to_moscow_km,federal_district_code,gps_density_5km,grp_per_capita_2021,population_2021,urban_pct
160077600,Школа №8,54.1772563,37.6360129,Tula,ЦФО,5,Кластер 6,2.1436301582022317,175.5299841583426,1,275587,449,1502,81
160097633,Школа №55,52.6186821,39.5742592,Lipetsk,ЦФО,5,Кластер 6,2.10505525663262,371.2985450171504,1,256018,487,1157,65
160199979,школа №574,55.6790395,37.6543892,MoscowCity,ЦФО,2,Кластер 3,8.319949466282164,8.840935860000055,1,2868861,1848,12655,100
160200533,Гимназия №19,52.6158536,39.5864431,Lipetsk,ЦФО,5,Кластер 6,1.2650985968421755,371.86733201533696,1,256018,487,1157,65
160258581,Бородинская поселковая школа,53.9938654,37.8100764,Tula,ЦФО,5,Кластер 6,25.472161773850623,196.30458785659656,1,3573,449,1502,81
160272111,Школа-интернат №4,51.7590751,36.2412031,Kursk,ЦФО,5,Кластер 6,4.633155740992112,453.5087762178156,1,95660,417,1105,68
160343456,Школа №31,54.1757707,37.6382764,Tula,ЦФО,5,Кластер 6,2.363679888065423,175.69619730641543,1,275587,449,1502,81
160354962,Школа им. А. Невского,51.8161507,36.1920735,Kursk,ЦФО,5,Кластер 6,9.579732871886986,447.9414083385069,1,95660,417,1105,68
160417652,школа №1251,55.7941805,37.5068391,MoscowCity,ЦФО,2,Кластер 3,8.449360525037752,8.136215225203845,1,2170453,1848,12655,100
160468982,Средняя школа №5,50.389498,36.8814242,Belgorod,ЦФО,5,Кластер 6,31.035449018227233,598.7195591433856,1,18919,546,1549,67
160468985,Начальная школа № 8,50.3922032,36.8750335,Belgorod,ЦФО,5,Кластер 6,30.50938813195843,598.4547230135686,1,18919,546,1549,67
160469003,Шебекинская общеобразовательная спортивная школа-интернат «Салют»,50.3902901,36.8754866,Belgorod,ЦФО,5,Кластер 6,30.689995749584288,598.6643104201054,1,18919,546,1549,67
160637066,Школа,51.3611095,38.1224091,Belgorod,ЦФО,5,Кластер 6,136.95700906927422,489.7998583122025,1,4695,546,1549,67
160657182,Сычёвская средняя школа,55.9585619,36.2282886,Moskva,ЦФО,7,Кластер 8,89.75229355276213,89.58719947502814,1,35192,579,8524,81
160954298,Частная школа «Радуга»,54.54395,36.2642261,Kaluga,ЦФО,5,Кластер 6,4.183716846928581,159.84588218861455,1,550481,519,1010,76
160977720,Рыболовская средняя школа,55.3899478,38.3493668,Moskva,ЦФО,7,Кластер 8,61.04010578746197,61.40918820168383,1,305922,579,8524,81
161218859,Школа №1,51.0935683,40.0248143,Voronezh,ЦФО,5,Кластер 6,86.84206007748561,542.3122811421399,1,18875,432,2333,66
161273711,Мичуринский лицей-интернат,52.896175,40.4725371,Tambov,ЦФО,5,Кластер 6,68.65516240327966,367.8706568716347,1,26202,339,1027,61
161294577,Школа №1 им. Фалалеева Ф. Я.,55.8407648,38.1980671,Moskva,ЦФО,7,Кластер 8,37.60714700771536,37.49105526672648,1,497609,579,8524,81
161294579,Школа №3 им. Красовского С. А.,55.8445811,38.1913021,Moskva,ЦФО,7,Кластер 8,37.314036363909885,37.19070436764809,1,497609,579,8524,81
161413502,Школа № 2099. Здание 1,55.8177179,37.4930151,MoscowCity,ЦФО,2,Кластер 3,10.77534054966774,10.395953659708752,1,2170453,1848,12655,100
161416892,Гимназия №16,55.8905784,37.4763473,Moskva,ЦФО,7,Кластер 8,17.86566506698681,17.39103524889291,1,1862813,579,8524,81
161450145,Школа № 9,56.3003657,38.1753728,Moskva,ЦФО,7,Кластер 8,70.22125977870895,69.76873206827885,1,137863,579,8524,81
161551965,Школа №36,52.620205,39.5720812,Lipetsk,ЦФО,5,Кластер 6,2.3226798992513227,371.09019255540227,1,256018,487,1157,65
161698430,"Школа ""Город Cолнца""",55.9060532,37.6255095,Moskva,ЦФО,7,Кластер 8,17.247507115777637,16.714693903644086,1,1206618,579,8524,81
161702683,ОАНО «Гимназия имени Петра Первого»,55.9037001,37.6338916,Moskva,ЦФО,7,Кластер 8,17.008461166094524,16.477184544916007,1,1206618,579,8524,81
161766129,Школа №2,56.8509715,37.3684863,Tver',ЦФО,5,Кластер 6,88.55272625477234,122.74314777662951,1,27667,352,1271,74
161782731,Школа №3,56.368473,37.5384142,Moskva,ЦФО,7,Кластер 8,68.83740409575286,68.30324220126045,1,156523,579,8524,81
161863172,Школа №935,55.5822517,37.688997,MoscowCity,ЦФО,2,Кластер 3,19.284998444922735,19.81028968559424,1,1730772,1848,12655,100
161883659,Школа №14,56.359307,41.3160219,Vladimir,ЦФО,5,Кластер 6,61.78329187151163,239.19406078251413,1,51614,353,1378,78
161898444,Первомайская средняя общеобразовательная школа,53.235852,40.2801871,Tambov,ЦФО,5,Кластер 6,97.12004547227274,328.69964881390734,1,73358,339,1027,61
161898445,"Первомайская средняя общеобразовательная школа, корпус № 2",53.2388264,40.279702,Tambov,ЦФО,5,Кластер 6,97.3393610495352,328.3982159770238,1,73358,339,1027,61
161898446,"Первомайская средняя общеобразовательная школа, корпус 3",53.2508087,40.2859579,Tambov,ЦФО,5,Кластер 6,97.79006084054122,327.46273800418993,1,15418,339,1027,61
162029622,Средняя школа №3,51.8634014,36.9692271,Kursk,ЦФО,5,Кластер 6,55.402665901302726,434.8981810538881,1,1357,417,1105,68
162037559,"Школа №283, отделение 7",55.885773,37.6677028,MoscowCity,ЦФО,2,Кластер 3,15.304358618950008,14.787347944044368,1,964558,1848,12655,100
162071215,Средняя школа,51.8781829,36.8876538,Kursk,ЦФО,5,Кластер 6,50.5247817886582,433.8191333898859,1,17204,417,1105,68
162073966,Средняя школа №5,51.8771519,36.9111021,Kursk,ЦФО,5,Кластер 6,52.01588202121741,433.7662784443864,1,17204,417,1105,68
162142869,"Компьютерный магазин ""ВЕБ.Service""",51.8708977,36.9144826,Kursk,ЦФО,5,Кластер 6,52.0262105351665,434.4345157251593,1,17204,417,1105,68
162351301,Школа «Лексис»,55.9079128,38.144564,Moskva,ЦФО,7,Кластер 8,37.22759404216329,37.00086216689036,1,113953,579,8524,81
162601409,Интернат,51.8745069,36.8779633,Kursk,ЦФО,5,Кластер 6,49.76372716258644,434.29609911609987,1,17204,417,1105,68
162811503,Школа № 1056,55.8481568,37.4438749,MoscowCity,ЦФО,2,Кластер 3,15.334711169674438,14.944829490055607,1,1390456,1848,12655,100
162959648,Школа № 479,55.6971039,37.7728603,MoscowCity,ЦФО,2,Кластер 3,11.400100555836532,11.709796330286514,1,2146742,1848,12655,100
163058066,"школа-интернат ""Солнышко""",56.0358582,37.9186872,Moskva,ЦФО,7,Кластер 8,36.80728942050261,36.361268670305634,1,786166,579,8524,81
163206293,Школа № 22,55.5438369,38.3108707,Moskva,ЦФО,7,Кластер 8,49.19997010866451,49.47182888576769,1,150862,579,8524,81
163695152,МБОУ ЦО №1 корпус 2,54.1940934,37.5974228,Tula,ЦФО,5,Кластер 6,1.2793746980815242,173.6586228771002,1,275587,449,1502,81
163721995,Школа,51.3118002,35.0251772,Kursk,ЦФО,5,Кластер 6,93.224296496173,522.9143370379169,1,848,417,1105,68
163824398,Крапивенская средняя общеобразовательная школа №24,53.9389426,37.1442799,Tula,ЦФО,5,Кластер 6,41.82827833040133,204.2839420087322,1,0,449,1502,81
163827428,Селивановская средняя общеобразовательная школа №28,53.9904649,37.2494043,Tula,ЦФО,5,Кластер 6,32.89180555303844,197.7040065222983,1,25,449,1502,81
163930409,Школа №1,54.8331409,38.1534859,Moskva,ЦФО,7,Кластер 8,107.54427769951572,108.0582274234817,1,134587,579,8524,81
164031710,Кадетская школа-интернат «Кадетский корпус»,56.004657,40.2954577,Vladimir,ЦФО,5,Кластер 6,15.435277533424332,169.28877213977205,1,9288,353,1378,78
164145883,Школа №1 имени А. Я. Березняка,56.7526721,37.132739,Tver',ЦФО,5,Кластер 6,75.24822215757798,114.82113415200382,1,12980,352,1271,74
164586394,Школа №13,55.9154837,37.8141947,Moskva,ЦФО,7,Кластер 8,22.0141372732566,21.586511235419472,1,870849,579,8524,81
164589260,Средняя общеобразовательная школа №7,54.1646135,37.576355,Tula,ЦФО,5,Кластер 6,4.118196192997186,176.95144997877725,1,275587,449,1502,81
164776510,Школа №40,52.6195556,39.5612361,Lipetsk,ЦФО,5,Кластер 6,2.915587800592997,370.9176371145057,1,256018,487,1157,65
164814429,Гимназия №5,50.5928559,36.5935456,Belgorod,ЦФО,5,Кластер 6,0.6046219878882161,578.1186249066512,1,285195,546,1549,67
164855557,Заборьевская средняя школа,55.3854027,37.7888115,Moskva,ЦФО,7,Кластер 8,42.04713048862751,42.56956716991502,1,583556,579,8524,81
164941665,Ломоносовский лицей,55.8610359,38.4510769,Moskva,ЦФО,7,Кластер 8,53.47807472215865,53.37974903997114,1,372564,579,8524,81
165192227,Средняя школа №18,54.5057889,36.2805793,Kaluga,ЦФО,5,Кластер 6,1.850019528775655,162.91565080153725,1,550481,519,1010,76
165254299,Школа №109. Начальная школа,55.6426295,37.478506,MoscowCity,ЦФО,2,Кластер 3,14.88702551398024,15.30766934081096,1,1517501,1848,12655,100
165292164,Иншинская школа,55.3793624,39.224963,Moskva,ЦФО,7,Кластер 8,109.16192237255548,109.38258651958928,1,1127,579,8524,81
165606003,Школа №22,54.5199311,36.2942294,Kaluga,ЦФО,5,Кластер 6,3.0818887327929723,161.11382626254584,1,550481,519,1010,76
165640838,"МОУ ""Пятовская школа""",54.6887057,36.0585615,Kaluga,ЦФО,5,Кластер 6,23.738122208209056,154.44844526343127,1,25044,519,1010,76
165730894,Школа № 20,56.1710468,40.4412756,Vladimir,ЦФО,5,Кластер 6,5.160720800144169,181.6904756513576,1,151448,353,1378,78
165736239,Школа № 33,52.9721495,36.135274,Orel,ЦФО,5,Кластер 6,4.424344498832159,324.0636250157321,1,158250,313,748,65
165854994,Лицей № 2,54.8924391,38.0817255,Moskva,ЦФО,7,Кластер 8,99.87330118385428,100.39048614673356,1,88718,579,8524,81
166096312,Станция Юных Натуралистов,50.1971149,39.5375731,Voronezh,ЦФО,5,Кластер 6,165.86025048516265,631.2590193227779,1,38467,432,2333,66
166247105,Школа № 6 им. В.П. Коновалова,52.7664314,32.2312536,Bryansk,ЦФО,5,Кластер 6,152.21920817601847,482.31378836636526,1,18161,329,1196,71
166251531,Школа №4,52.7590384,32.2308246,Bryansk,ЦФО,5,Кластер 6,152.54555654265448,482.92260691342005,1,18161,329,1196,71
166269752,Школа №38,52.9540623,36.0795828,Orel,ЦФО,5,Кластер 6,1.4744522820182473,327.0711263513499,1,158250,313,748,65
166350000,Школа №2,50.7893798,35.6487453,Belgorod,ЦФО,5,Кластер 6,69.53189682669671,567.4858543531739,1,8859,546,1549,67
166474110,Школа РОСТО,50.7993093,35.6555082,Belgorod,ЦФО,5,Кластер 6,69.42204919405188,566.3048613394193,1,25558,546,1549,67
166505943,школа №9,52.7535675,32.2648619,Bryansk,ЦФО,5,Кластер 6,150.64368509673264,481.7645044954376,1,17805,329,1196,71
166619270,Ломоносовская школа-пансион,55.5623487,38.0374688,Moskva,ЦФО,7,Кластер 8,33.651659941411296,34.00510781825547,1,622788,579,8524,81
166697291,Средняя школа № 1,50.8066771,35.6666875,Belgorod,ЦФО,5,Кластер 6,68.94553927009633,565.3348818635418,1,25558,546,1549,67
166699722,Гимназия,50.8023794,35.6629712,Belgorod,ЦФО,5,Кластер 6,69.03515827389671,565.857934572213,1,25558,546,1549,67
166849073,Православная школа,51.720977,36.1871448,Kursk,ЦФО,5,Кластер 6,1.0813318065767283,458.38307379121,1,134431,417,1105,68
166996217,Средняя школа № 12,55.551146,38.247833,Moskva,ЦФО,7,Кластер 8,45.335453758595015,45.61909800157309,1,171539,579,8524,81
167075470,Школа №6,56.1113764,38.8825341,Vladimir,ЦФО,5,Кластер 6,94.45182068850288,88.1504216600534,1,33630,353,1378,78
167350582,Школа № 2038,55.9732439,37.1658758,Moskva,ЦФО,7,Кластер 8,37.50556425184848,37.13578900015246,1,495963,579,8524,81
167357557,Школа № 1161. Корпус 2,55.5415649,37.5632823,Moskva,ЦФО,7,Кластер 8,23.53985188361279,24.064408471324192,1,1564662,579,8524,81
167467541,Белоберезковская средняя школа №1,52.3818114,33.4850001,Bryansk,ЦФО,5,Кластер 6,112.5147258006915,461.8494021464877,1,2438,329,1196,71
167481794,Белоберезковская средняя школа №2,52.3783878,33.4843709,Bryansk,ЦФО,5,Кластер 6,112.86224808090016,462.18877243080954,1,2438,329,1196,71
167491037,Средняя школа № 4,54.0311437,38.3941544,Tula,ЦФО,5,Кластер 6,53.75877964634902,198.09488177337977,1,11927,449,1502,81
167617492,Школа №1504,55.7628493,37.838228,MoscowCity,ЦФО,2,Кластер 3,13.842496547600351,13.826063505106632,1,943444,1848,12655,100
167637695,Школа №1598. Здание №6,55.8280182,37.8142915,MoscowCity,ЦФО,2,Кластер 3,14.964512776058369,14.68589209740766,1,943444,1848,12655,100
167686164,Школа №13,55.3991589,37.5605545,Moskva,ЦФО,7,Кластер 8,39.28924289317911,39.81845752085837,1,994337,579,8524,81
167689103,Школа в Некрасовке,55.6880423,37.9234868,Moskva,ЦФО,7,Кластер 8,20.373127490297485,20.58485381277943,1,1705184,579,8524,81
167774412,Школа № 1,57.1259574,35.4603095,Tver',ЦФО,5,Кластер 6,40.36998941093808,201.96029656272265,1,5075,352,1271,74
167796136,Кадетская школа,52.7571832,32.2597225,Bryansk,ЦФО,5,Кластер 6,150.8144638568859,481.7159787719637,1,17805,329,1196,71
167796137,школа№8,52.7570964,32.2583295,Bryansk,ЦФО,5,Кластер 6,150.90507586701713,481.78812272531127,1,17805,329,1196,71
167796138,Школа № 3 имени С. Орджоникидзе,52.758095,32.2562566,Bryansk,ЦФО,5,Кластер 6,150.9933871938199,481.8054299370666,1,17805,329,1196,71
167978816,школа №2,52.7524117,32.2333407,Bryansk,ЦФО,5,Кластер 6,152.65996258678229,483.3328400923423,1,18161,329,1196,71
167978829,Гимназия №1,52.7546182,32.2367154,Bryansk,ЦФО,5,Кластер 6,152.35808167274533,482.9986010116708,1,18161,329,1196,71
168049902,Школа №1514,55.6657508,37.5249624,MoscowCity,ЦФО,2,Кластер 3,11.12786004282995,11.573131242896029,1,1798038,1848,12655,100
168056603,Средняя школа № 18,54.1855946,37.6957739,Tula,ЦФО,5,Кластер 6,5.190850867908237,174.67011968232725,1,123434,449,1502,81
168076600,Кубринская средняя школа,56.7203143,38.3600965,Moskva,ЦФО,7,Кластер 8,117.13238949819832,116.65004913083396,1,0,579,8524,81
168105434,Прогимназия № 1,52.7602816,32.2299941,Bryansk,ЦФО,5,Кластер 6,152.54694593304174,482.8625649746916,1,18161,329,1196,71
168118433,Школа искусств,51.3173877,39.2076848,Voronezh,ЦФО,5,Кластер 6,39.46516442614592,504.55541312038446,1,11196,432,2333,66
168188778,Детская школа искуств №2,54.0338146,38.4026476,Tula,ЦФО,5,Кластер 6,54.18144724609935,197.94394365465288,1,11927,449,1502,81
168281319,школа №8,55.2225768,34.3145206,Smolensk,ЦФО,5,Кластер 6,152.79666832265588,216.348145446782,1,53186,346,944,73
168289474,"МБОУ ""Центр образования №18"" (школа)",54.1899306,37.6955404,Tula,ЦФО,5,Кластер 6,5.121048150305715,174.18774212362814,1,123434,449,1502,81
168298378,Православная гимназия,55.8584371,38.4427666,Moskva,ЦФО,7,Кластер 8,52.90835196399297,52.81170447450451,1,133367,579,8524,81
168340312,Школа №1,55.8565153,38.4362868,Moskva,ЦФО,7,Кластер 8,52.46698418954771,52.37155673505245,1,133367,579,8524,81
168385808,Школа №1374,55.8688359,37.7037404,MoscowCity,ЦФО,2,Кластер 3,14.155729738249525,13.672878659036751,1,964558,1848,12655,100
168411501,Школа-интернат №2,54.4986205,36.2782273,Kaluga,ЦФО,5,Кластер 6,1.932826467371707,163.67784130253656,1,550481,519,1010,76
168488822,Средняя школа №4,54.0331202,38.4009346,Tula,ЦФО,5,Кластер 6,54.10166022619147,197.99101582367575,1,11927,449,1502,81
168548584,Школа №7,53.9557604,32.8654207,Smolensk,ЦФО,5,Кластер 6,106.13592153902896,364.00073487280054,1,10343,346,944,73
168646306,Гребневская школа,55.9557331,38.0732503,Moskva,ЦФО,7,Кластер 8,36.40924266967488,36.09620945180555,1,70273,579,8524,81
168744868,Гимназия №45,55.6852151,37.5982635,MoscowCity,ЦФО,2,Кластер 3,7.418658475516954,7.941559853870026,1,2373579,1848,12655,100
168764183,МБОУ Гимназия №1 города Рузы,55.706162,36.2011543,Moskva,ЦФО,7,Кластер 8,88.85480017316642,88.85590438710032,1,79978,579,8524,81
168767240,Лицей корпус Альфа,55.8814847,38.7787227,Moskva,ЦФО,7,Кластер 8,73.95219561611317,73.86948532298777,1,98919,579,8524,81
168773883,Школа №16,55.8744323,38.7842802,Moskva,ЦФО,7,Кластер 8,74.15000774897995,74.07324801458633,1,98919,579,8524,81
168840466,Школа №445,55.7935435,37.7811988,MoscowCity,ЦФО,2,Кластер 3,11.250248897257066,11.05900752628058,1,943444,1848,12655,100
168875254,Школа №14,55.8912096,38.7737087,Moskva,ЦФО,7,Кластер 8,73.85688898791935,73.76617461568105,1,98919,579,8524,81
168943944,Школа №14,56.3943277,38.704498,Vladimir,ЦФО,5,Кластер 6,109.14086566259095,97.93048479857153,1,55175,353,1378,78
168992391,Школа № 777 имени Героя Советского Союза Е. В. Михайлова. Школьный корпус на Зарайской,55.7273187,37.7784155,MoscowCity,ЦФО,2,Кластер 3,10.381274020608034,10.552614335427792,1,2146742,1848,12655,100
169030107,Школа № 2,57.119002,35.455141,Tver',ЦФО,5,Кластер 6,40.02238321796616,201.59491183206663,1,5075,352,1271,74
169218145,Первоавгустовская школа,52.2271847,35.0552578,Kursk,ЦФО,5,Кластер 6,95.54249674842951,426.5506336757765,1,3831,417,1105,68
169322670,Школа,52.1275349,35.0836262,Kursk,ЦФО,5,Кластер 6,87.9766359637134,436.1300812818434,1,9942,417,1105,68
169466057,Гимназия № 4,55.0877659,38.7746302,Moskva,ЦФО,7,Кластер 8,103.7620968596511,104.15667547397273,1,527237,579,8524,81
169479947,Средняя школа №2,52.1283684,35.0736666,Kursk,ЦФО,5,Кластер 6,88.61339111867882,436.2914900287105,1,9942,417,1105,68
169564714,Школа № 1,55.7927133,38.4390686,Moskva,ЦФО,7,Кластер 8,51.563276586457135,51.5397943931703,1,529889,579,8524,81
169667652,Школа №4,56.3949814,38.7222022,Vladimir,ЦФО,5,Кластер 6,108.10769583452566,98.74225481505262,1,55175,353,1378,78
169695480,Средняя Школа №1,52.127363,35.06602,Kursk,ЦФО,5,Кластер 6,89.01305981860037,436.5863018907122,1,9942,417,1105,68
169792300,Школа №1,56.4018751,38.7203437,Vladimir,ЦФО,5,Кластер 6,108.42105179624592,99.21159189156288,1,55175,353,1378,78
169980068,Средняя школа № 13,55.3918726,39.0285414,Moskva,ЦФО,7,Кластер 8,97.25105415070198,97.48934952244178,1,106713,579,8524,81
169995763,Школа №47,52.6140335,39.5640668,Lipetsk,ЦФО,5,Кластер 6,2.5172633280773904,371.56038014821826,1,256018,487,1157,65
169995764,Школа №52,52.6112641,39.5654555,Lipetsk,ЦФО,5,Кластер 6,2.3605922818906335,371.88204256610294,1,256018,487,1157,65
170261336,Рузское Медицинское Училище,55.7008201,36.1952265,Moskva,ЦФО,7,Кластер 8,89.26660971421605,89.27110664544969,1,79978,579,8524,81
170307430,Школа №2,56.3740464,41.3086836,Vladimir,ЦФО,5,Кластер 6,62.06306451093631,239.1804452806851,1,51614,353,1378,78
170319392,Средняя школа №38,54.736982,32.0913915,Smolensk,ЦФО,5,Кластер 6,5.823860021802027,368.0318540480269,1,30780,346,944,73
170334003,Школа №236,55.8841757,37.5228733,Moskva,ЦФО,7,Кластер 8,15.956422840116096,15.452637286779296,1,1862813,579,8524,81
170417156,Школа,50.0505942,39.3082974,Belgorod,ЦФО,5,Кластер 6,202.43791789821128,644.3923877413893,1,1774,546,1549,67
170509565,Школа №8,53.9428484,32.8909161,Smolensk,ЦФО,5,Кластер 6,108.21224354959304,363.473652798765,1,5261,346,944,73
170927957,Школа № 2,50.1453345,39.5880068,Voronezh,ЦФО,5,Кластер 6,172.10387076596285,637.5995648078731,1,6010,432,2333,66
171098680,Школа №1,55.3780102,36.7281606,Moskva,ЦФО,7,Кластер 8,69.64621454114271,69.94251194209845,1,145619,579,8524,81
171174765,Школа №58,51.720477,36.129056,Kursk,ЦФО,5,Кластер 6,4.529830197538698,459.2346224969612,1,155132,417,1105,68
171215774,Школа №10,55.831894,37.2984143,Moskva,ЦФО,7,Кластер 8,21.91026101131207,21.672446948645593,1,732198,579,8524,81
171320424,Пахомовская средняя школа,54.623338,37.5453189,Tula,ЦФО,5,Кластер 6,48.0757286692036,126.0075698404917,1,60946,449,1502,81
171784844,Лучковская основная общеобразовательная школа,56.7669911,39.5364776,Vladimir,ЦФО,5,Кластер 6,88.81458031949957,163.34825037151867,1,192,353,1378,78
171941021,Лицей,55.7957277,38.8846999,Moskva,ЦФО,7,Кластер 8,79.37877372812059,79.36722860126325,1,160738,579,8524,81
171977860,Школа №3,56.5094021,39.6875821,Vladimir,ЦФО,5,Кластер 6,61.251168179916704,153.20443910467498,1,26356,353,1378,78
172185708,Школа № 1392 им. Д. В. Рябинкина,55.5026148,37.3299425,Moskva,ЦФО,7,Кластер 8,33.01271415941504,33.4463627346507,1,396937,579,8524,81
172310130,Школа №3,55.50719,36.0282581,Moskva,ЦФО,7,Кластер 8,103.41004642233828,103.52114737157837,1,64254,579,8524,81
172443631,Братеницька школа,50.2754255,35.6735673,Belgorod,ЦФО,5,Кластер 6,73.97870078884188,623.0453957065101,1,0,546,1549,67
172444664,Школа №15,55.801103,38.4350226,Moskva,ЦФО,7,Кластер 8,51.398506041496375,51.365158816369,1,529889,579,8524,81
172474088,Краинская начальнаяшкола,54.1173353,36.3361462,Tula,ЦФО,5,Кластер 6,83.8247556208309,199.72542961671607,1,1315,449,1502,81
172474116,Новочерепецкая Средняя общеобразовательная школа (СОШ),54.1029045,36.3399289,Tula,ЦФО,5,Кластер 6,83.77082411423237,201.0979059858484,1,1315,449,1502,81
172497954,"МБОУО ""гимназия №3""",56.9595806,41.0172721,Ivanovo,ЦФО,5,Кластер 6,5.234155601454787,248.5075868108726,1,451020,266,1003,81
172541766,Школа №4,54.8658916,38.1401868,Moskva,ЦФО,7,Кластер 8,103.81913033205927,104.33262314317584,1,88718,579,8524,81
172677271,Школа искусств,51.847668,37.7277598,Kursk,ЦФО,5,Кластер 6,106.36790000045832,434.62450588135505,1,11804,417,1105,68
172692166,Школа №6,54.8857861,38.1075675,Moskva,ЦФО,7,Кластер 8,101.07038720161822,101.58571337040088,1,88718,579,8524,81
172693547,Школа № 14,56.8443037,35.8956533,Tver',ЦФО,5,Кластер 6,1.9126765964826773,161.03661985557054,1,324268,352,1271,74
172805534,Школа №696,55.7646651,37.4843043,MoscowCity,ЦФО,2,Кластер 3,8.50202057412052,8.397652523298975,1,2170453,1848,12655,100
172855297,Школа № 2,57.4378808,41.1642068,Kostroma,ЦФО,5,Кластер 6,39.23018547459583,286.50013324128855,1,10848,310,639,71
172855311,Школа № 3,57.4332005,41.1653653,Kostroma,ЦФО,5,Кластер 6,39.74104973436133,286.22487108702063,1,10848,310,639,71
172934155,Городищинская средняя школа им. Константина Соловьёва,55.8698343,39.0861411,Moskva,ЦФО,7,Кластер 8,92.6804346885167,92.6250067422114,1,220277,579,8524,81
173019877,СОШ №1 им. А.П.Чехова,55.9210952,36.8583202,Moskva,ЦФО,7,Кластер 8,51.06788856921684,50.846617370824234,1,230023,579,8524,81
173053639,Льговская специальная (коррекционная) школа для детей с отклонениями в развитии VIII вида,51.6882599,35.2854468,Kursk,ЦФО,5,Кластер 6,62.70416999422488,477.53914453919253,1,7060,417,1105,68
173210983,Школа № 23,55.831917,38.2683617,Moskva,ЦФО,7,Кластер 8,41.64058192690139,41.55055361356256,1,407591,579,8524,81
173489807,Школа 1124,55.640031,37.336844,Moskva,ЦФО,7,Кластер 8,21.510576780363905,21.80001655368912,1,577557,579,8524,81
173489810,Школа 1933,55.6465417,37.3498249,Moskva,ЦФО,7,Кластер 8,20.428192618768826,20.715173834565597,1,577557,579,8524,81
173489811,Специальная коррекционная общеобразовательная школа-интернат №44,55.6425298,37.3327103,Moskva,ЦФО,7,Кластер 8,21.56619110631444,21.84778589586468,1,577557,579,8524,81
173489812,Школа 1376,55.6488731,37.3407565,Moskva,ЦФО,7,Кластер 8,20.7547481211532,21.029964182721383,1,577557,579,8524,81
173498666,ФОК Юность,55.993089,37.2066752,MoscowCity,ЦФО,2,Кластер 3,37.18992899812557,36.78694595818395,1,495963,1848,12655,100
173790063,Школа №11,55.7991765,38.4326639,Moskva,ЦФО,7,Кластер 8,51.23027879785817,51.19900233097876,1,529889,579,8524,81
173949889,Школа №6,53.9405789,32.8730029,Smolensk,ЦФО,5,Кластер 6,107.84877902850369,364.5741979370862,1,5261,346,944,73
173989244,Средняя школа,56.8845084,40.6137198,Ivanovo,ЦФО,5,Кластер 6,25.294562227501924,223.31774338761343,1,45104,266,1003,81
174271476,Средняя школа №45,54.5047211,36.2722359,Kaluga,ЦФО,5,Кластер 6,1.3308174068848817,163.29462519141617,1,550481,519,1010,76
174531715,Школа № 1353,55.9930923,37.193022,MoscowCity,ЦФО,2,Кластер 3,37.78291050147248,37.38567281862434,1,495963,1848,12655,100
174545257,Школа №57,54.5981286,39.7091406,Ryazan',ЦФО,5,Кластер 6,3.999036623588365,184.93976570931963,1,509773,394,1099,72
174679502,"Школа №1352 (корпус на Новосибирской, 8А)",55.8158567,37.8227454,MoscowCity,ЦФО,2,Кластер 3,14.693714179971645,14.460724488039649,1,943444,1848,12655,100
174909415,Вечерняя школа,54.8532196,38.5530191,Moskva,ЦФО,7,Кластер 8,116.05165161433912,116.5221104484946,1,18685,579,8524,81
174909422,школа №2,54.8531847,38.5530579,Moskva,ЦФО,7,Кластер 8,116.0562552026622,116.5267136159328,1,18685,579,8524,81
174911028,Школа № 8,55.5660491,38.2367876,Moskva,ЦФО,7,Кластер 8,43.92651587371056,44.198866397219426,1,171539,579,8524,81
175144862,Школа №1,54.8602242,38.5584226,Moskva,ЦФО,7,Кластер 8,115.55545027509456,116.024389314024,1,18685,579,8524,81
175150320,Ямская средняя общеобразовательная школа,55.4763022,37.7577244,Moskva,ЦФО,7,Кластер 8,31.7803439863686,32.30035590812341,1,1010654,579,8524,81
175837786,Школа №22,55.9494227,37.8300333,Moskva,ЦФО,7,Кластер 8,25.72878489520072,25.28523021119588,1,870849,579,8524,81
175838361,Школа №10,55.1041664,38.1758239,Moskva,ЦФО,7,Кластер 8,80.07426454664774,80.56410541698567,1,63201,579,8524,81
175958272,Косиновская школа,51.8022048,36.1406164,Kursk,ЦФО,5,Кластер 6,8.800930121087822,450.17592541774417,1,79798,417,1105,68
176025435,Пушкинская школа № 1500. Здание на Скорняжном,55.7735481,37.6425694,MoscowCity,ЦФО,2,Кластер 3,2.940898689270893,2.516865969029554,1,2335731,1848,12655,100
176130499,Школа № 36,56.8419314,35.9136056,Tver',ЦФО,5,Кластер 6,1.9004509700023773,160.111453784471,1,324268,352,1271,74
176213861,Школа №1,55.5575799,37.7130658,Moskva,ЦФО,7,Кластер 8,22.318900542837568,22.84014422464869,1,1730772,579,8524,81
176303744,Дедовская средняя общеобразовательная школа №1. Начальная школа,55.8629444,37.1267964,Moskva,ЦФО,7,Кластер 8,33.12293473209739,32.90101082260412,1,109168,579,8524,81
176595272,Школа №31,56.382519,38.4573484,Moskva,ЦФО,7,Кластер 8,87.43715147109111,87.02202626378092,1,8719,579,8524,81
176669488,Школа №73,54.6268332,39.782437,Ryazan',ЦФО,5,Кластер 6,2.678116451894219,186.10516718552975,1,798792,394,1099,72
